CPUs Experimento Ambiente Tempo
16 11 xen 6.681
16 12 xen 7.792
16 13 xen 6.611
16 14 xen 8.403
16 15 xen 6.796
16 16 xen 6.775
16 17 xen 7.605
16 18 xen 8.668
16 19 xen 6.683
16 20 xen 8.547
16 21 xen 9.116
16 22 xen 6.955
16 23 xen 7.080
16 24 xen 6.875
16 25 xen 8.023
16 26 xen 7.119
16 27 xen 7.061
16 28 xen 7.000
16 29 xen 6.630
16 30 xen 7.029
20 1 xen 6.735
20 2 xen 7.771
20 3 xen 7.911
20 4 xen 5.915
20 5 xen 6.785
20 6 xen 7.304
20 7 xen 7.194
20 8 xen 5.995
20 9 xen 7.008
20 10 xen 7.428
20 11 xen 7.233
20 12 xen 10.018
20 13 xen 7.262
20 14 xen 8.501
20 15 xen 7.677
20 16 xen 6.619
20 17 xen 7.316
20 18 xen 6.616
20 19 xen 6.261
20 20 xen 7.972
20 21 xen 10.202
20 22 xen 8.373
20 23 xen 8.020
20 24 xen 7.067
20 25 xen 7.848
20 26 xen 6.200
20 27 xen 9.025
20 28 xen 9.771
20 29 xen 6.384
20 30 xen 9.687
